title,tipo,ano,doi_id,file_bruto_name
Física de Partículas no ensino médio Parte I: Eletrodinâmica Quântica,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0083,0189.html
Experiência de baixo custo para determinar a forma da superfície de um líquido em rotação usando o smartphone,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0168,0190.html
Polaridade magnética e sensor Hall: uma proposta de experimento para os ensinos fundamental e médio,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0185,0191.html
Ferramenta interativa para a simulação da propagação de ondas transversais eletromagnéticas em diferentes meios materiais,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0080,0192.html
Elaboração de um jogo didático de biofísica como ferramenta de aprendizado e motivação para acadêmicos do curso de medicina,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0101,0193.html
Explorando quantitativamente observações feitas com espectrógrafos caseiros por meio de recursos digitais,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0206,0194.html
Eletrônica Criativa: Uma estratégia metodológica para o Ensino e Aprendizagem de conceitos de eletricidade e/ou eletrônica na modalidade Híbrida de Ensino: Introdução,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0188,0195.html
Um experimento didático potencialmente instigante envolvendo a reflexão da luz em um caso aparentemente misterioso,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2020-0486,0196.html
Simulação interativa do interferômetro de Michelson usando o GeoGebra,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0205,0197.html
Propagação de incertezas usando planilhas eletrônicas,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0060,0198.html
Experimentos caseiros: Uma adaptação mão-na-massa da disciplina de Física Experimental II da UFRJ para o ensino remoto,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0248,0199.html
Utilização do aplicativo “Waze” no cálculo de distância através da integral definida,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0020,0200.html
Laboratório de Física IV baseado em experimentos de baixo custo: relato de uma experiência de ensino remoto devido à pandemia de COVID-19,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0242,0201.html
Subsídios para uma discussão da formação das estrelas na sala de aula,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0237,0202.html
Construção de um kit experimental com arduino para ensino de oscilações em tempo real,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0186,0203.html
O experimento “curva de luz” do Laboratório Remoto de Física: uma proposta de atividade investigativa contextualizada epistemologicamente,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0169,0204.html
Uma nova estratégia para o ensino de física nuclear e radioatividade para o novo ensino médio: auto aprendizagem guiada por aplicativo web,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0295,0205.html
Desenvolvimento de um sistema de RPG para o ensino de Física,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0005,0206.html
Desenvolvimento de uma Microbalança de Cristal de Quartzo – MCQ experimental como ferramenta para o ensino de física moderna,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0153,0207.html
A poluição sonora e o ensino de física,produtos e materiais didáticos,2021,10.1590/1806-9126-RBEF-2021-0302,0208.html
"A matematização dos estudos elétricos antes de Coulomb: as contribuições de Johann Euler no século XVIII, acompanhada de uma tradução comentada de seu Recherches sur la Cause Physique de l’Electricité",história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2020-0396,0209.html
A história que o filme Radioactive não conta e a percepção de alunos de licenciatura em física,história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0037,0210.html
Alguns antecedentes medievais da cinemática moderna,história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0061,0211.html
O papel de Cecilia Payne na determinação da composição estelar,história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0028,0212.html
Fresnel-Green-Maxwell: a teoria da birrefringência em três atos,história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0084,0213.html
O “Princípio de Pascal” nos livros do PNLD 2018: uma análise crítica multicontextual (histórica e conceitual),história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0064,0214.html
Uma tradução comentada do artigo “A Termodinâmica Oculta das Partículas” de Louis de Broglie,história da física e ciências afins,2021,10.1590/1806-9126-RBEF-2021-0246,0215.html
Tecnologias de eletricidade limpa podem resolver a crise climática,notas e discussões,2021,10.1590/1806-9126-RBEF-2021-0361,0216.html
O que é vida? O aspecto físico da célula viva de Erwin Schrödinger,resenhas de livros,2021,10.1590/1806-9126-RBEF-2020-0527,0217.html
A origem dos planetas: Catorze bilhões de anos de evolução cósmica,resenhas de livros,2021,10.1590/1806-9126-RBEF-2021-0027,0218.html
Errata: Os fundamentos quânticos da Ressonância Magnética Nuclear,errata,2021,10.1590/1806-9126-RBEF-2017-0093er,0219.html
Complexidade na Física e seu Ensino: Apresentação da Edição Especial,seção especial,2021,10.1590/1806-9126-RBEF-2021-0031,0220.html
Reducionismo versus complexidade: O pensamento de Phil Anderson e sua influência em outras áreas,seção especial,2021,10.1590/1806-9126-RBEF-2020-0432,0221.html
O Gato e a Borboleta: propriedades quânticas de sistemas caóticos,seção especial,2021,10.1590/1806-9126-RBEF-2020-0385,0222.html
"Complexidade * * Enquanto esse artigo é escrito e revisado o mundo é assolado pela pandemia COVID-19 (do inglês, Coronavirus Disease 2019) que já causou milhões de mortes e infecções no globo e já deixa centenas de milhares de mortos no Brasil, sendo as pessoas pobres, negras, indígenas e mulheres as mais afetadas no País. Como variados fenômenos em Astrofísica, a COVID-19 é o exemplo mais atual de “complexidade”, de evento crítico, nesse momento da história e das ciências no mundo. em Astronomia e Astrofísica",seção especial,2021,10.1590/1806-9126-RBEF-2020-0418,0223.html
"Machine Learning na Física, Química, e Ciência de Materiais: Descoberta e Design de Materiais",seção especial,2021,10.1590/1806-9126-RBEF-2020-0407,0224.html
Fluidos complexos na matéria condensada:os cristais líquidos,seção especial,2021,10.1590/1806-9126-RBEF-2020-0300,0225.html
Física estatística aplicada à neurociência de estados alterados: o cérebro sob influência de psicodélicos,seção especial,2021,10.1590/1806-9126-RBEF-2020-0440,0226.html
Mecânica estatística de sistemas complexos,seção especial,2021,10.1590/1806-9126-RBEF-2020-0384,0227.html
A física estatística da turbulência,seção especial,2021,10.1590/1806-9126-RBEF-2020-0450,0228.html
"Fenômenos estocásticos em migração celular: teoria, experimentos e simulações",seção especial,2021,10.1590/1806-9126-RBEF-2020-0400,0229.html
"As contribuições dos aspectos da complexidade para um ensino de física mais crítico * * Esse texto usará o gênero masculino considerando as regras da língua portuguesa, no entanto, inclui-se e respeita-se todas as identidades de gênero.",seção especial,2021,10.1590/1806-9126-RBEF-2020-0416,0230.html
Sistema climático e corpo humano: conceitos da física de sistemas complexos para a sala de aula,seção especial,2021,10.1590/1806-9126-RBEF-2020-0460,0231.html
Respondendo questões intrigantes e complexas a pessoas curiosas e interessadas em aprender Física: o sítio “Pergunte ao CREF”,seção especial,2021,10.1590/1806-9126-RBEF-2020-0449,0232.html
Neurociência e Ensino de Física: limites e possibilidades em um campo inexplorado,seção especial,2021,10.1590/1806-9126-RBEF-2020-0430,0233.html
Desafios no ensino da física,seção especial,2021,10.1590/1806-9126-RBEF-2020-0451,0234.html
Modelos de redes de neurônios para o neocórtex e fenômenos emergentes observados,seção especial,2021,10.1590/1806-9126-RBEF-2020-0452,0235.html
Comentário sobre Radiação de baixa frequência e possível influência nociva a sistemas biológicos,cartas ao editor,2020,10.1590/1806-9126-RBEF-2019-0167,0236.html
Evasão Escolar no Ensino Superior: Análise Quantitativa no Curso de Licenciatura em Física do IFPA Campus Bragança,cartas ao editor,2020,10.1590/1806-9126-RBEF-2020-0044,0237.html
Em homenagem ao 70° Aniversário do Prof. Nelson Studart e sua liderança para a Física da Matéria Condensada e para a Física e seu Ensino no Brasil,cartas ao editor,2020,10.1590/1806-9126-RBEF-2020-0068,0238.html
O professor de Física na escola pública estadual brasileira: desigualdades reveladas pelo Censo escolar de 2018,cartas ao editor,2020,10.1590/1806-9126-RBEF-2020-0187,0239.html
Análise Descritiva do Perfil dos Alunos do Bacharelado em Física Médica e em Física da Universidade Federal do Rio de Janeiro,cartas ao editor,2020,10.1590/1806-9126-RBEF-2020-0320,0240.html
Nota sobre rotação finita e vetor,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0281,0241.html
O buraco negro e sua sombra,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0216,0242.html
Por que o céu é escuro à noite? Considerações geométricas com um olhar histórico e pedagógico do paradoxo de Olbers,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0381,0243.html
Atenuação da luz em meios materiais: uma atividade de modelagem envolvendo três experimentos didáticos,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0229,0244.html
Um sentido físico para modelagem fracionária:O caso do amortecimento das ondas eletromagnéticas,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0363,0245.html
Aceleração da gravidade: Análise de experimentos didáticos,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0202,0246.html
Estudo das propriedades do Diodo Emissor de Luz (LED) para a determinação da constante de Planck numa maquete automatizada com o auxílio da plataforma Arduíno,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0105,0247.html
A origem clássica da força do oscilador,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0176,0248.html
Uma revisão dos princípios da conversão fotovoltaica de energia,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0191,0249.html
Proposta de uma Abordagem Iterativa Analítica para o Oscilador Harmônico Simples,artigos gerais,2020,10.1590/1806-9126-RBEF-2018-0346,0250.html
Experimentos de Calorimetria em Cursos Universitários,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0159,0251.html
O oscilador linearmente amortecido revisitado,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0195,0252.html
Hidrodinâmica relativística: a representação de diversos fluidos em relatividade geral,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0003,0253.html
Videoanálise do voo de um fidget spinner: torque e momento angular,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0223,0254.html
Oscilador Harmônico Duplo difuso,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0237,0255.html
Comportamento magnético de materiais por meio da mecânica estatística,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0196,0256.html
Analisando e modificando o problema da separação de duas listas telefônicas com folhas intercaladas,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0145,0257.html
Mapeando com robôs,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0226,0258.html
Dimensionalidade fractal e invariância de escala em circuitos elétricos AC e linhas de transmissão,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0188,0259.html
Um Estudo Experimental sobre a Luz Negra com Smartphone,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0107,0260.html
Efeitos do vento solar na magnetosfera terrestre: uma abordagem didática dos cinturões de Van Allen,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0164,0261.html
Investigação da variação de pressão em sistemas de vazão lateral através do princípio de Bernoulli,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0187,0262.html
Modelo de associação de molas em paralelo em atividades de ensino de Física: uma análise do domínio de validade,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0076,0263.html
Sobre a Efetividade da Matemática nas Ciências Naturais: Uma abordagem Pragmática Estruturalista,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0297,0264.html
Análise da repentina duplicação da largura de um poço quadrado infinito 1-dim: um resultado surpreendente à primeira vista,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0292,0265.html
Campo elétrico na superfície de um condutor esférico e o recalcitrante fator 1/2,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0245,0266.html
Análise de crateras lunares como ferramenta alternativa para o ensino de física e astronomia,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0158,0267.html
Comparação Estatística de Autovalores de um Operador de Schrödinger Perturbado,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0259,0268.html
Dinâmica de pêndulo físico com ímã na presença de uma bobina,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0056,0269.html
Desenvolvimento de uma abordagem teórica do conceito de ondas térmicas para compreensão da variação de temperatura em filmes finos e sólidos,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0060,0270.html
Análise do movimento de uma partícula em um loop circular vertical usando noções de limite,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0244,0271.html
Transformações de Lorentz na frente de luz,artigos gerais,2020,10.1590/1806-9126-RBEF-2019-0290,0272.html
Movimento de partículas-teste no espaço-tempo de Reissner-Nordström,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0015,0273.html
Uma introdução às estrelas estranhas,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0032,0274.html
Condições assintóticas de contorno em osciladores harmônicos e aplicações,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0009,0275.html
Física de processos estocásticos aplicada a opções binárias no mercado financeiro,articles,2020,10.1590/1806-9126-RBEF-2020-0002,0276.html
Resolvendo Equações Diferenciais pelo Método da Decomposição de Adomian,artigos gerais,2020,10.1590/1806-9126-RBEF-2020-0095,0277.html
